time,symbol,side,long,short,confidence,price
2026-08-26T09:13:09.059894+00:00,XRP,WAIT,14,63,63,227.325
2026-08-26T09:13:09.059899+00:00,SOL,WAIT,14,28,28,15398.0
2026-08-26T09:18:57.444775+00:00,BTC,WAIT,44,20,44,12531239.0
2026-08-26T09:18:57.444795+00:00,ETH,WAIT,14,34,34,390970.0
2026-08-26T09:18:57.444799+00:00,XRP,WAIT,28,44,44,227.35
2026-08-26T09:18:57.444805+00:00,SOL,WAIT,26,10,26,15418.0
2026-08-26T09:24:46.812716+00:00,BTC,WAIT,44,20,44,12531239.0
2026-08-26T09:24:46.812748+00:00,ETH,WAIT,14,34,34,390970.0
2026-08-26T09:24:46.812753+00:00,XRP,WAIT,28,44,44,227.35
2026-08-26T09:24:46.812758+00:00,SOL,WAIT,26,10,26,15418.0
2026-08-26T09:30:37.236613+00:00,BTC,WAIT,44,20,44,12531239.0
2026-08-26T09:30:37.236632+00:00,ETH,WAIT,14,34,34,390970.0
2026-08-26T09:30:37.236637+00:00,XRP,WAIT,14,63,63,225.841
2026-08-26T09:30:37.236642+00:00,SOL,WAIT,26,10,26,15418.0
2026-08-26T09:36:29.082061+00:00,BTC,WAIT,32,57,57,12490977.0
2026-08-26T09:36:29.082086+00:00,ETH,WAIT,14,51,51,389895.0
2026-08-26T09:36:29.082092+00:00,XRP,WAIT,14,63,63,225.841
2026-08-26T09:36:29.082100+00:00,SOL,WAIT,14,57,57,15325.0
2026-08-26T09:42:19.697869+00:00,BTC,WAIT,32,57,57,12490977.0
2026-08-26T09:42:19.697889+00:00,ETH,WAIT,14,51,51,389895.0
2026-08-26T09:42:19.697893+00:00,XRP,WAIT,14,63,63,225.841
2026-08-26T09:42:19.697898+00:00,SOL,WAIT,14,57,57,15325.0
2026-08-26T09:48:14.688184+00:00,BTC,WAIT,32,52,52,12469190.0
2026-08-26T09:48:14.688200+00:00,ETH,WAIT,14,46,46,389487.0
2026-08-26T09:48:14.688204+00:00,XRP,SHORT,14,75,75,224.244
2026-08-26T09:48:14.688209+00:00,SOL,WAIT,14,52,52,15278.0
2026-08-26T09:54:03.717006+00:00,BTC,WAIT,32,52,52,12469190.0
2026-08-26T09:54:03.717020+00:00,ETH,WAIT,14,46,46,389487.0
2026-08-26T09:54:03.717024+00:00,XRP,SHORT,14,75,75,224.244
2026-08-26T09:54:03.717029+00:00,SOL,WAIT,14,52,52,15278.0
2026-08-26T09:59:52.586656+00:00,BTC,WAIT,32,52,52,12469190.0
2026-08-26T09:59:52.586671+00:00,ETH,WAIT,14,46,46,389487.0
2026-08-26T09:59:52.586675+00:00,XRP,SHORT,14,75,75,224.244
2026-08-26T09:59:52.586680+00:00,SOL,WAIT,14,52,52,15278.0
2026-08-26T10:05:40.406561+00:00,BTC,WAIT,44,32,44,12479591.0
2026-08-26T10:05:40.406581+00:00,ETH,WAIT,26,26,26,389462.0
2026-08-26T10:05:40.406585+00:00,XRP,WAIT,14,62,62,224.378
2026-08-26T10:05:40.406590+00:00,SOL,WAIT,19,44,44,15287.0
2026-08-26T10:06:53.911555+00:00,BTC,WAIT,44,32,44,12479591.0
2026-08-26T10:06:53.911575+00:00,ETH,WAIT,26,26,26,389462.0
2026-08-26T10:06:53.911581+00:00,XRP,WAIT,14,62,62,224.378
2026-08-26T10:06:53.911586+00:00,SOL,WAIT,19,44,44,15287.0
2026-08-26T10:12:49.626548+00:00,BTC,WAIT,44,32,44,12479591.0
2026-08-26T10:12:49.626568+00:00,ETH,WAIT,26,26,26,389462.0
2026-08-26T10:12:49.626574+00:00,XRP,WAIT,14,62,62,224.378
2026-08-26T10:12:49.626579+00:00,SOL,WAIT,19,44,44,15287.0
2026-08-26T10:18:43.190874+00:00,BTC,WAIT,44,26,44,12480000.0
2026-08-26T10:18:43.190894+00:00,ETH,WAIT,19,26,26,389748.0
2026-08-26T10:18:43.190900+00:00,XRP,WAIT,14,67,67,223.741
2026-08-26T10:18:43.190905+00:00,SOL,WAIT,14,38,38,15281.0
2026-08-26T10:24:45.878722+00:00,BTC,WAIT,44,26,44,12480000.0
2026-08-26T10:24:45.878743+00:00,ETH,WAIT,19,26,26,389748.0
2026-08-26T10:24:45.878769+00:00,XRP,WAIT,14,67,67,223.741
2026-08-26T10:24:45.878776+00:00,SOL,WAIT,14,38,38,15281.0
2026-08-26T10:30:36.133009+00:00,BTC,WAIT,44,26,44,12480000.0
2026-08-26T10:30:36.133028+00:00,ETH,WAIT,19,26,26,389748.0
2026-08-26T10:30:36.133034+00:00,XRP,WAIT,31,44,44,226.003
2026-08-26T10:30:36.133039+00:00,SOL,WAIT,14,38,38,15281.0
2026-08-26T10:36:30.515013+00:00,BTC,WAIT,58,26,58,12509668.0
2026-08-26T10:36:30.515034+00:00,ETH,WAIT,14,20,20,390499.0
2026-08-26T10:36:30.515039+00:00,XRP,WAIT,31,44,44,226.003
2026-08-26T10:36:30.515045+00:00,SOL,WAIT,26,10,26,15380.0
2026-08-26T10:42:24.473277+00:00,BTC,WAIT,58,26,58,12509668.0
2026-08-26T10:42:24.473297+00:00,ETH,WAIT,14,20,20,390499.0
2026-08-26T10:42:24.473303+00:00,XRP,WAIT,31,44,44,226.003
2026-08-26T10:42:24.473308+00:00,SOL,WAIT,26,10,26,15380.0
2026-08-26T10:48:19.592728+00:00,BTC,WAIT,50,10,50,12527760.0
2026-08-26T10:48:19.592747+00:00,ETH,WAIT,39,10,39,392223.0
2026-08-26T10:48:19.592773+00:00,XRP,WAIT,33,28,33,227.277
2026-08-26T10:48:19.592779+00:00,SOL,WAIT,46,10,46,15492.0
2026-08-26T10:54:14.136731+00:00,BTC,WAIT,50,10,50,12527760.0
2026-08-26T10:54:14.136773+00:00,ETH,WAIT,39,10,39,392223.0
2026-08-26T10:54:14.136780+00:00,XRP,WAIT,33,28,33,227.277
2026-08-26T10:54:14.136786+00:00,SOL,WAIT,46,10,46,15492.0
2026-08-26T11:00:13.015215+00:00,BTC,WAIT,50,10,50,12527760.0
2026-08-26T11:00:13.015237+00:00,ETH,WAIT,39,10,39,392223.0
2026-08-26T11:00:13.015243+00:00,XRP,WAIT,33,28,33,227.277
2026-08-26T11:00:13.015249+00:00,SOL,WAIT,46,10,46,15492.0
2026-08-26T11:06:10.004437+00:00,BTC,WAIT,50,10,50,12531906.0
2026-08-26T11:06:10.004459+00:00,ETH,WAIT,49,0,49,393038.0
2026-08-26T11:06:10.004465+00:00,XRP,WAIT,34,28,34,227.5
2026-08-26T11:06:10.004471+00:00,SOL,WAIT,61,10,61,15508.0
2026-08-26T11:12:04.667846+00:00,BTC,WAIT,50,10,50,12531906.0
2026-08-26T11:12:04.667867+00:00,ETH,WAIT,49,0,49,393038.0
2026-08-26T11:12:04.667873+00:00,XRP,WAIT,34,28,34,227.5
2026-08-26T11:12:04.667879+00:00,SOL,WAIT,61,10,61,15508.0
2026-08-26T11:13:15.662609+00:00,BTC,WAIT,50,10,50,12531906.0
2026-08-26T11:13:15.662629+00:00,ETH,WAIT,49,0,49,393038.0
2026-08-26T11:13:15.662635+00:00,XRP,WAIT,34,28,34,227.5
2026-08-26T11:13:15.662640+00:00,SOL,WAIT,61,10,61,15508.0
2026-08-26T11:19:04.180843+00:00,BTC,WAIT,32,22,32,12523787.0
2026-08-26T11:19:04.180863+00:00,ETH,WAIT,44,0,44,392914.0
2026-08-26T11:19:04.180869+00:00,XRP,WAIT,14,28,28,226.793
2026-08-26T11:19:04.180875+00:00,SOL,WAIT,44,22,44,15506.0
2026-08-26T11:24:51.901279+00:00,BTC,WAIT,32,22,32,12523787.0
2026-08-26T11:24:51.901300+00:00,ETH,WAIT,44,0,44,392914.0
2026-08-26T11:24:51.901306+00:00,XRP,WAIT,14,28,28,226.793
2026-08-26T11:24:51.901312+00:00,SOL,WAIT,44,22,44,15506.0
2026-08-26T11:30:40.766548+00:00,BTC,WAIT,32,22,32,12523787.0
2026-08-26T11:30:40.766567+00:00,ETH,WAIT,44,0,44,392914.0
2026-08-26T11:30:40.766574+00:00,XRP,WAIT,14,28,28,226.793
2026-08-26T11:30:40.766579+00:00,SOL,WAIT,44,22,44,15506.0
2026-08-26T11:36:31.272876+00:00,BTC,WAIT,42,22,42,12523279.0
2026-08-26T11:36:31.272898+00:00,ETH,WAIT,44,12,44,392700.0
2026-08-26T11:36:31.272903+00:00,XRP,WAIT,14,53,53,225.207
2026-08-26T11:36:31.272909+00:00,SOL,WAIT,30,22,30,15490.0
2026-08-26T11:42:19.519506+00:00,BTC,WAIT,42,22,42,12523279.0
2026-08-26T11:42:19.519526+00:00,ETH,WAIT,44,12,44,392700.0
2026-08-26T11:42:19.519532+00:00,XRP,WAIT,14,53,53,225.207
2026-08-26T11:42:19.519537+00:00,SOL,WAIT,30,22,30,15490.0
2026-08-26T11:48:07.919103+00:00,BTC,WAIT,32,33,33,12495840.0
2026-08-26T11:48:07.919130+00:00,ETH,WAIT,30,26,30,391971.0
2026-08-26T11:48:07.919136+00:00,XRP,WAIT,14,63,63,225.063
2026-08-26T11:48:07.919142+00:00,SOL,WAIT,20,36,36,15426.0
2026-08-26T11:53:56.190387+00:00,BTC,WAIT,32,33,33,12495840.0
2026-08-26T11:53:56.190407+00:00,ETH,WAIT,30,26,30,391971.0
2026-08-26T11:53:56.190413+00:00,XRP,WAIT,14,63,63,225.063
2026-08-26T11:53:56.190419+00:00,SOL,WAIT,20,36,36,15426.0
2026-08-26T11:59:44.916978+00:00,BTC,WAIT,32,33,33,12495840.0
2026-08-26T11:59:44.916999+00:00,ETH,WAIT,30,26,30,391971.0
2026-08-26T11:59:44.917005+00:00,XRP,WAIT,14,63,63,225.063
2026-08-26T11:59:44.917011+00:00,SOL,WAIT,20,36,36,15426.0
2026-08-26T12:05:33.594488+00:00,BTC,WAIT,26,26,26,12496959.0
2026-08-26T12:05:33.594508+00:00,ETH,WAIT,30,0,30,391945.0
2026-08-26T12:05:33.594514+00:00,XRP,WAIT,14,44,44,224.694
2026-08-26T12:05:33.594520+00:00,SOL,WAIT,42,10,42,15449.0
2026-08-26T12:11:21.203000+00:00,BTC,WAIT,26,26,26,12496959.0
2026-08-26T12:11:21.203021+00:00,ETH,WAIT,30,0,30,391945.0
2026-08-26T12:11:21.203026+00:00,XRP,WAIT,14,44,44,224.694
2026-08-26T12:11:21.203054+00:00,SOL,WAIT,42,10,42,15449.0
2026-08-26T12:17:08.093864+00:00,BTC,WAIT,14,38,38,12487128.0
2026-08-26T12:17:08.093885+00:00,ETH,WAIT,20,17,20,391674.0
2026-08-26T12:17:08.093891+00:00,XRP,WAIT,14,44,44,224.712
2026-08-26T12:17:08.093897+00:00,SOL,WAIT,20,36,36,15416.0
2026-08-26T12:18:24.185506+00:00,BTC,WAIT,14,38,38,12487128.0
2026-08-26T12:18:24.185525+00:00,ETH,WAIT,20,17,20,391674.0
2026-08-26T12:18:24.185530+00:00,XRP,WAIT,14,44,44,224.712
2026-08-26T12:18:24.185535+00:00,SOL,WAIT,20,36,36,15416.0
2026-08-26T12:24:15.839736+00:00,BTC,WAIT,14,38,38,12487128.0
2026-08-26T12:24:15.839753+00:00,ETH,WAIT,20,17,20,391674.0
2026-08-26T12:24:15.839758+00:00,XRP,WAIT,14,44,44,224.712
2026-08-26T12:24:15.839763+00:00,SOL,WAIT,20,36,36,15416.0
2026-08-26T12:30:06.684183+00:00,BTC,WAIT,14,38,38,12487128.0
2026-08-26T12:30:06.684201+00:00,ETH,WAIT,20,17,20,391674.0
2026-08-26T12:30:06.684205+00:00,XRP,WAIT,14,44,44,224.712
2026-08-26T12:30:06.684210+00:00,SOL,WAIT,20,36,36,15416.0
2026-08-26T12:36:00.271687+00:00,BTC,WAIT,26,16,26,12513552.0
2026-08-26T12:36:00.271705+00:00,ETH,WAIT,30,0,30,392732.0
2026-08-26T12:36:00.271709+00:00,XRP,WAIT,45,28,45,226.408
2026-08-26T12:36:00.271714+00:00,SOL,WAIT,42,10,42,15500.0
2026-08-26T12:41:49.876124+00:00,BTC,WAIT,26,16,26,12513552.0
2026-08-26T12:41:49.876142+00:00,ETH,WAIT,30,0,30,392732.0
2026-08-26T12:41:49.876147+00:00,XRP,WAIT,45,28,45,226.408
2026-08-26T12:41:49.876151+00:00,SOL,WAIT,42,10,42,15500.0
2026-08-26T12:47:41.144056+00:00,BTC,WAIT,14,57,57,12464421.0
2026-08-26T12:47:41.144075+00:00,ETH,WAIT,14,31,31,391089.0
2026-08-26T12:47:41.144079+00:00,XRP,WAIT,14,61,61,224.361
2026-08-26T12:47:41.144084+00:00,SOL,WAIT,20,41,41,15427.0
2026-08-26T12:53:35.729071+00:00,BTC,WAIT,14,57,57,12464421.0
2026-08-26T12:53:35.729088+00:00,ETH,WAIT,14,31,31,391089.0
2026-08-26T12:53:35.729092+00:00,XRP,WAIT,14,61,61,224.361
2026-08-26T12:53:35.729097+00:00,SOL,WAIT,20,41,41,15427.0
2026-08-26T12:59:26.916147+00:00,BTC,WAIT,14,57,57,12464421.0
2026-08-26T12:59:26.916166+00:00,ETH,WAIT,14,31,31,391089.0
2026-08-26T12:59:26.916170+00:00,XRP,WAIT,14,61,61,224.361
2026-08-26T12:59:26.916176+00:00,SOL,WAIT,20,41,41,15427.0
2026-08-26T13:05:21.507624+00:00,BTC,WAIT,40,26,40,12487820.0
2026-08-26T13:05:21.507644+00:00,ETH,WAIT,14,20,20,391196.0
2026-08-26T13:05:21.507648+00:00,XRP,WAIT,14,49,49,224.582
2026-08-26T13:05:21.507653+00:00,SOL,WAIT,44,0,44,15487.0
2026-08-26T13:11:11.847296+00:00,BTC,WAIT,40,26,40,12487820.0
2026-08-26T13:11:11.847314+00:00,ETH,WAIT,14,20,20,391196.0
2026-08-26T13:11:11.847318+00:00,XRP,WAIT,14,49,49,224.582
2026-08-26T13:11:11.847324+00:00,SOL,WAIT,44,0,44,15487.0
2026-08-26T13:17:02.306476+00:00,BTC,WAIT,14,31,31,12450341.0
2026-08-26T13:17:02.306494+00:00,ETH,WAIT,14,43,43,389728.0
2026-08-26T13:17:02.306499+00:00,XRP,WAIT,14,61,61,222.181
2026-08-26T13:17:02.306504+00:00,SOL,WAIT,14,18,18,15380.0
2026-08-26T13:22:53.767030+00:00,BTC,WAIT,14,31,31,12450341.0
2026-08-26T13:22:53.767049+00:00,ETH,WAIT,14,43,43,389728.0
2026-08-26T13:22:53.767053+00:00,XRP,WAIT,14,61,61,222.181
2026-08-26T13:22:53.767059+00:00,SOL,WAIT,14,18,18,15380.0
2026-08-26T13:24:29.884797+00:00,BTC,WAIT,14,31,31,12450341.0
2026-08-26T13:24:29.884818+00:00,ETH,WAIT,14,43,43,389728.0
2026-08-26T13:24:29.884823+00:00,XRP,WAIT,14,61,61,222.181
2026-08-26T13:24:29.884829+00:00,SOL,WAIT,14,18,18,15380.0
2026-08-26T13:30:38.652592+00:00,BTC,WAIT,14,31,31,12450341.0
2026-08-26T13:30:38.652608+00:00,ETH,WAIT,14,43,43,389728.0
2026-08-26T13:30:38.652614+00:00,XRP,SHORT,14,75,75,219.924
2026-08-26T13:30:38.652619+00:00,SOL,WAIT,14,30,30,15300.0
2026-08-26T13:36:51.984255+00:00,BTC,WAIT,14,26,26,12435143.0
2026-08-26T13:36:51.984271+00:00,ETH,WAIT,14,57,57,389600.0
2026-08-26T13:36:51.984277+00:00,XRP,SHORT,14,75,75,219.924
2026-08-26T13:36:51.984283+00:00,SOL,WAIT,14,30,30,15300.0
2026-08-26T13:43:03.267156+00:00,BTC,WAIT,14,26,26,12435143.0
2026-08-26T13:43:03.267172+00:00,ETH,WAIT,14,57,57,389600.0
2026-08-26T13:43:03.267178+00:00,XRP,SHORT,14,75,75,219.924
2026-08-26T13:43:03.267184+00:00,SOL,WAIT,14,30,30,15300.0
2026-08-26T13:49:26.673722+00:00,BTC,WAIT,31,10,31,12510000.0
2026-08-26T13:49:26.673742+00:00,ETH,WAIT,39,10,39,392079.0
2026-08-26T13:49:26.673748+00:00,XRP,WAIT,14,56,56,222.476
2026-08-26T13:49:26.673754+00:00,SOL,WAIT,32,24,32,15411.0
2026-08-26T13:55:43.450305+00:00,BTC,WAIT,31,10,31,12510000.0
2026-08-26T13:55:43.450325+00:00,ETH,WAIT,39,10,39,392079.0
2026-08-26T13:55:43.450331+00:00,XRP,WAIT,14,56,56,222.476
2026-08-26T13:55:43.450337+00:00,SOL,WAIT,32,24,32,15411.0
2026-08-26T14:02:01.094255+00:00,BTC,WAIT,14,27,27,12505858.0
2026-08-26T14:02:01.094277+00:00,ETH,WAIT,34,12,34,391753.0
2026-08-26T14:02:01.094282+00:00,XRP,WAIT,14,70,70,222.156
2026-08-26T14:02:01.094288+00:00,SOL,WAIT,14,52,52,15385.0
2026-08-26T14:08:11.960985+00:00,BTC,WAIT,14,27,27,12505858.0
2026-08-26T14:08:11.961005+00:00,ETH,WAIT,34,12,34,391753.0
2026-08-26T14:08:11.961011+00:00,XRP,WAIT,14,70,70,222.156
2026-08-26T14:08:11.961017+00:00,SOL,WAIT,14,52,52,15385.0
2026-08-26T14:14:27.764072+00:00,BTC,WAIT,14,27,27,12505858.0
2026-08-26T14:14:27.764091+00:00,ETH,WAIT,34,12,34,391753.0
2026-08-26T14:14:27.764097+00:00,XRP,WAIT,14,70,70,222.156
2026-08-26T14:14:27.764102+00:00,SOL,WAIT,14,52,52,15385.0
2026-08-26T14:20:43.087291+00:00,BTC,WAIT,37,10,37,12510950.0
2026-08-26T14:20:43.087311+00:00,ETH,WAIT,34,12,34,391519.0
2026-08-26T14:20:43.087317+00:00,XRP,WAIT,14,56,56,221.951
2026-08-26T14:20:43.087322+00:00,SOL,WAIT,46,10,46,15428.0
2026-08-26T14:27:10.662120+00:00,BTC,WAIT,37,10,37,12510950.0
2026-08-26T14:27:10.662140+00:00,ETH,WAIT,34,12,34,391519.0
2026-08-26T14:27:10.662145+00:00,XRP,WAIT,14,56,56,221.951
2026-08-26T14:27:10.662151+00:00,SOL,WAIT,46,10,46,15428.0
2026-08-26T14:33:22.572899+00:00,BTC,WAIT,14,38,38,12478525.0
2026-08-26T14:33:22.572921+00:00,ETH,WAIT,28,28,28,390800.0
2026-08-26T14:33:22.572927+00:00,XRP,WAIT,14,56,56,220.399
2026-08-26T14:33:22.572933+00:00,SOL,WAIT,14,31,31,15343.0
2026-08-26T14:34:45.742284+00:00,BTC,WAIT,14,38,38,12478525.0
2026-08-26T14:34:45.742305+00:00,ETH,WAIT,28,28,28,390800.0
2026-08-26T14:34:45.742310+00:00,XRP,WAIT,14,56,56,220.399
2026-08-26T14:34:45.742316+00:00,SOL,WAIT,14,31,31,15343.0
2026-08-26T14:40:51.357279+00:00,BTC,WAIT,14,38,38,12478525.0
2026-08-26T14:40:51.357301+00:00,ETH,WAIT,28,28,28,390800.0
2026-08-26T14:40:51.357307+00:00,XRP,WAIT,14,56,56,220.399
2026-08-26T14:40:51.357313+00:00,SOL,WAIT,14,31,31,15343.0
2026-08-26T14:47:01.291473+00:00,BTC,WAIT,14,40,40,12432889.0
2026-08-26T14:47:01.291494+00:00,ETH,WAIT,14,42,42,390001.0
2026-08-26T14:47:01.291500+00:00,XRP,WAIT,14,70,70,219.681
2026-08-26T14:47:01.291506+00:00,SOL,WAIT,14,45,45,15282.0
2026-08-26T14:53:11.546841+00:00,BTC,WAIT,14,40,40,12432889.0
2026-08-26T14:53:11.546880+00:00,ETH,WAIT,14,42,42,390001.0
2026-08-26T14:53:11.546886+00:00,XRP,WAIT,14,70,70,219.681
2026-08-26T14:53:11.546891+00:00,SOL,WAIT,14,45,45,15282.0
2026-08-26T14:59:19.889562+00:00,BTC,WAIT,14,40,40,12432889.0
2026-08-26T14:59:19.889584+00:00,ETH,WAIT,14,42,42,390001.0
2026-08-26T14:59:19.889589+00:00,XRP,WAIT,14,70,70,219.681
2026-08-26T14:59:19.889595+00:00,SOL,WAIT,14,45,45,15282.0
2026-08-26T15:05:25.922921+00:00,BTC,WAIT,14,57,57,12409350.0
2026-08-26T15:05:25.922942+00:00,ETH,WAIT,14,40,40,388841.0
2026-08-26T15:05:25.922948+00:00,XRP,WAIT,14,61,61,218.452
2026-08-26T15:05:25.922954+00:00,SOL,WAIT,14,43,43,15215.0
2026-08-26T15:11:44.254738+00:00,BTC,WAIT,14,57,57,12409350.0
2026-08-26T15:11:44.254759+00:00,ETH,WAIT,14,40,40,388841.0
2026-08-26T15:11:44.254765+00:00,XRP,WAIT,14,61,61,218.452
2026-08-26T15:11:44.254771+00:00,SOL,WAIT,14,43,43,15215.0
2026-08-26T15:17:46.575586+00:00,BTC,WAIT,19,52,52,12409519.0
2026-08-26T15:17:46.575602+00:00,ETH,WAIT,31,40,40,389203.0
2026-08-26T15:17:46.575608+00:00,XRP,SHORT,14,75,75,217.3
2026-08-26T15:17:46.575614+00:00,SOL,WAIT,19,52,52,15240.0
2026-08-26T15:23:57.070410+00:00,BTC,WAIT,19,52,52,12409519.0
2026-08-26T15:23:57.070427+00:00,ETH,WAIT,31,40,40,389203.0
2026-08-26T15:23:57.070432+00:00,XRP,SHORT,14,75,75,217.3
2026-08-26T15:23:57.070439+00:00,SOL,WAIT,19,52,52,15240.0
2026-08-26T15:30:07.932636+00:00,BTC,WAIT,19,52,52,12409519.0
2026-08-26T15:30:07.932651+00:00,ETH,WAIT,31,40,40,389203.0
2026-08-26T15:30:07.932657+00:00,XRP,SHORT,14,75,75,217.3
2026-08-26T15:30:07.932663+00:00,SOL,WAIT,19,52,52,15240.0
2026-08-26T15:36:19.732017+00:00,BTC,WAIT,26,20,26,12456409.0
2026-08-26T15:36:19.732038+00:00,ETH,WAIT,20,24,24,391331.0
2026-08-26T15:36:19.732043+00:00,XRP,WAIT,19,62,62,219.498
2026-08-26T15:36:19.732049+00:00,SOL,WAIT,26,10,26,15344.0
2026-08-26T15:42:26.385025+00:00,BTC,WAIT,26,20,26,12456409.0
2026-08-26T15:42:26.385046+00:00,ETH,WAIT,20,24,24,391331.0
2026-08-26T15:42:26.385052+00:00,XRP,WAIT,19,62,62,219.498
2026-08-26T15:42:26.385058+00:00,SOL,WAIT,26,10,26,15344.0
2026-08-26T15:49:15.805402+00:00,BTC,WAIT,14,26,26,12436480.0
2026-08-26T15:49:15.805423+00:00,ETH,WAIT,14,38,38,390191.0
2026-08-26T15:49:15.805429+00:00,XRP,WAIT,14,56,56,218.853
2026-08-26T15:49:15.805435+00:00,SOL,WAIT,26,26,26,15317.0
2026-08-26T15:55:07.707328+00:00,BTC,WAIT,14,26,26,12436480.0
2026-08-26T15:55:07.707349+00:00,ETH,WAIT,14,38,38,390191.0
2026-08-26T15:55:07.707355+00:00,XRP,WAIT,14,56,56,218.853
2026-08-26T15:55:07.707361+00:00,SOL,WAIT,26,26,26,15317.0
2026-08-26T16:00:59.645207+00:00,BTC,WAIT,14,26,26,12436480.0
2026-08-26T16:00:59.645230+00:00,ETH,WAIT,14,38,38,390191.0
2026-08-26T16:00:59.645236+00:00,XRP,WAIT,14,56,56,218.583
2026-08-26T16:00:59.645242+00:00,SOL,WAIT,26,26,26,15317.0
2026-08-26T16:06:48.906218+00:00,BTC,WAIT,14,26,26,12434833.0
2026-08-26T16:06:48.906240+00:00,ETH,WAIT,14,38,38,390191.0
2026-08-26T16:06:48.906245+00:00,XRP,WAIT,14,56,56,218.583
2026-08-26T16:06:48.906251+00:00,SOL,WAIT,14,26,26,15286.0
2026-08-26T16:12:39.259329+00:00,BTC,WAIT,14,26,26,12434833.0
2026-08-26T16:12:39.259351+00:00,ETH,WAIT,14,10,14,390789.0
2026-08-26T16:12:39.259357+00:00,XRP,WAIT,14,56,56,218.583
2026-08-26T16:12:39.259363+00:00,SOL,WAIT,14,26,26,15286.0
2026-08-26T16:18:28.365022+00:00,BTC,WAIT,14,26,26,12440198.0
2026-08-26T16:18:28.365044+00:00,ETH,WAIT,14,38,38,390593.0
2026-08-26T16:18:28.365050+00:00,XRP,WAIT,14,56,56,219.268
2026-08-26T16:18:28.365056+00:00,SOL,WAIT,14,26,26,15275.0
2026-08-26T16:24:18.315389+00:00,BTC,WAIT,14,26,26,12440198.0
2026-08-26T16:24:18.315411+00:00,ETH,WAIT,14,38,38,390593.0
2026-08-26T16:24:18.315417+00:00,XRP,WAIT,14,56,56,219.268
2026-08-26T16:24:18.315423+00:00,SOL,WAIT,14,26,26,15275.0
2026-08-26T16:30:10.588427+00:00,BTC,WAIT,14,26,26,12440198.0
2026-08-26T16:30:10.588448+00:00,ETH,WAIT,14,38,38,390593.0
2026-08-26T16:30:10.588454+00:00,XRP,WAIT,14,56,56,219.268
2026-08-26T16:30:10.588460+00:00,SOL,WAIT,14,26,26,15275.0
2026-08-26T16:35:59.072678+00:00,BTC,WAIT,14,26,26,12435657.0
2026-08-26T16:35:59.072701+00:00,ETH,WAIT,14,28,28,390160.0
2026-08-26T16:35:59.072706+00:00,XRP,WAIT,14,56,56,218.691
2026-08-26T16:35:59.072712+00:00,SOL,WAIT,14,26,26,15255.0
2026-08-26T16:41:50.478023+00:00,BTC,WAIT,14,26,26,12435657.0
2026-08-26T16:41:50.478044+00:00,ETH,WAIT,14,28,28,390160.0
2026-08-26T16:41:50.478050+00:00,XRP,WAIT,14,56,56,218.691
2026-08-26T16:41:50.478056+00:00,SOL,WAIT,14,26,26,15255.0
2026-08-26T16:47:40.799157+00:00,BTC,WAIT,14,52,52,12410160.0
2026-08-26T16:47:40.799179+00:00,ETH,WAIT,14,52,52,388977.0
2026-08-26T16:47:40.799185+00:00,XRP,WAIT,14,56,56,218.52
2026-08-26T16:47:40.799191+00:00,SOL,WAIT,14,52,52,15235.0
2026-08-26T16:53:31.816262+00:00,BTC,WAIT,14,52,52,12410160.0
2026-08-26T16:53:31.816284+00:00,ETH,WAIT,14,52,52,388977.0
2026-08-26T16:53:31.816290+00:00,XRP,WAIT,14,56,56,218.52
2026-08-26T16:53:31.816296+00:00,SOL,WAIT,14,52,52,15235.0
2026-08-26T16:54:53.603974+00:00,BTC,WAIT,14,52,52,12410160.0
2026-08-26T16:54:53.604005+00:00,ETH,WAIT,14,52,52,388977.0
2026-08-26T16:54:53.604011+00:00,XRP,WAIT,14,56,56,218.52
2026-08-26T16:54:53.604016+00:00,SOL,WAIT,14,52,52,15235.0
2026-08-26T17:00:55.976549+00:00,BTC,WAIT,14,52,52,12410160.0
2026-08-26T17:00:55.976568+00:00,ETH,WAIT,14,52,52,388977.0
2026-08-26T17:00:55.976574+00:00,XRP,WAIT,19,56,56,219.001
2026-08-26T17:00:55.976580+00:00,SOL,WAIT,14,52,52,15235.0
2026-08-26T17:06:58.812333+00:00,BTC,WAIT,26,10,26,12448140.0
2026-08-26T17:06:58.812352+00:00,ETH,WAIT,14,26,26,389967.0
2026-08-26T17:06:58.812358+00:00,XRP,WAIT,19,56,56,219.001
2026-08-26T17:06:58.812363+00:00,SOL,WAIT,26,26,26,15293.0
2026-08-26T17:12:55.737408+00:00,BTC,WAIT,26,10,26,12448140.0
2026-08-26T17:12:55.737436+00:00,ETH,WAIT,14,26,26,389967.0
2026-08-26T17:12:55.737463+00:00,XRP,WAIT,19,56,56,219.001
2026-08-26T17:12:55.737469+00:00,SOL,WAIT,26,26,26,15293.0
2026-08-26T17:18:55.112795+00:00,BTC,WAIT,26,10,26,12455966.0
2026-08-26T17:18:55.112815+00:00,ETH,WAIT,14,38,38,389930.0
2026-08-26T17:18:55.112821+00:00,XRP,WAIT,14,46,46,220.0
2026-08-26T17:18:55.112825+00:00,SOL,WAIT,40,10,40,15358.0
2026-08-26T17:24:55.374374+00:00,BTC,WAIT,26,10,26,12455966.0
2026-08-26T17:24:55.374394+00:00,ETH,WAIT,14,38,38,389930.0
2026-08-26T17:24:55.374399+00:00,XRP,WAIT,14,46,46,220.0
